Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
10/21/2020,ID-MA,Maluku,7,1,29,-23,3624,44,2837,743,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,3.79,1962.00,0.54,23.82,1.21%,78.28%,0.35,
10/21/2020,ID-MU,Maluku Utara,10,0,0,10,2152,74,1928,150,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,7.65,1645.51,0.00,56.58,3.44%,89.59%,0.91,1.00
10/21/2020,ID-NB,Nusa Tenggara Barat,32,1,14,17,3785,214,3041,530,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,6.07,718.18,0.19,40.61,5.65%,80.34%,1.52,0.50
10/21/2020,ID-NT,Nusa Tenggara Timur,13,0,5,8,605,7,416,182,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,2.40,111.80,0.00,1.29,1.16%,68.76%,3.25,1.00
10/21/2020,ID-PA,Papua,0,0,0,0,8368,119,4551,3698,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,1927.96,0.00,27.42,1.42%,54.39%,0.00,0.00
10/21/2020,ID-PB,Papua Barat,35,6,46,-17,3688,57,2693,938,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,30.68,3233.10,5.26,49.97,1.55%,73.02%,2.06,3.00
10/21/2020,ID-RI,Riau,315,9,307,-1,12323,280,8445,3598,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,51.86,2028.78,1.48,46.10,2.27%,68.53%,1.86,4.50
10/21/2020,ID-SR,Sulawesi Barat,4,0,10,-6,971,12,734,225,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,2.56,622.44,0.00,7.69,1.24%,75.59%,0.27,1.00
10/21/2020,ID-SN,Sulawesi Selatan,114,0,190,-76,17646,445,15289,1912,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,12.09,1871.88,0.00,47.21,2.52%,86.64%,1.30,1.00
10/21/2020,ID-ST,Sulawesi Tengah,36,2,17,17,762,30,489,243,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,12.18,257.82,0.68,10.15,3.94%,64.17%,0.92,2.00
10/21/2020,ID-SG,Sulawesi Tenggara,80,0,65,15,4381,73,2979,1329,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,30.36,1662.33,0.00,27.70,1.67%,68.00%,3.08,1.00
10/21/2020,ID-SA,Sulawesi Utara,27,2,24,1,5075,192,4260,623,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,10.22,1920.98,0.76,72.68,3.78%,83.94%,1.23,1.00
10/21/2020,ID-SB,Sumatera Barat,279,7,268,4,11652,220,6436,4996,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,50.55,2111.16,1.27,39.86,1.89%,55.24%,1.64,2.33
10/21/2020,ID-SS,Sumatera Selatan,99,3,32,64,7328,398,5537,1393,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,12.05,891.75,0.37,48.43,5.43%,75.56%,2.11,1.50
10/21/2020,ID-SU,Sumatera Utara,87,3,80,4,12212,510,9894,1808,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.85,820.98,0.20,34.29,4.18%,81.02%,0.97,0.75
10/22/2020,ID-AC,Aceh,102,3,0,99,6947,252,4987,1708,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,19.44,1323.93,0.57,48.03,3.63%,71.79%,1.28,1.00
10/22/2020,ID-BA,Bali,83,2,94,-13,11125,355,9977,793,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,19.69,2638.65,0.47,84.20,3.19%,89.68%,0.95,1.00
10/22/2020,ID-BT,Banten,220,4,76,140,8322,244,6367,1711,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,20.52,776.13,0.37,22.76,2.93%,76.51%,1.29,4.00
10/22/2020,ID-BE,Bengkulu,11,1,20,-10,928,46,747,135,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,5.50,464.11,0.50,23.01,4.96%,80.50%,5.50,
10/22/2020,ID-JK,DKI Jakarta,989,16,1157,-184,98207,2119,83482,12606,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,91.18,9054.55,1.48,195.37,2.16%,85.01%,0.99,0.76
10/22/2020,ID-YO,Daerah Istimewa Yogyakarta,45,0,19,26,3434,88,2777,569,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,12.39,945.74,0.00,24.24,2.56%,80.87%,1.36,0.00
10/22/2020,ID-GO,Gorontalo,3,0,13,-10,2975,80,2814,81,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,2.54,2519.80,0.00,67.76,2.69%,94.59%,1.00,0.00
10/22/2020,IDN,Indonesia,4432,102,3497,833,377541,12959,301006,63576,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.71,1423.69,0.38,48.87,3.43%,79.73%,1.04,0.83
10/22/2020,ID-JA,Jambi,19,0,39,-20,1068,21,420,627,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,5.44,305.72,0.00,6.01,1.97%,39.33%,0.86,1.00
10/22/2020,ID-JB,Jawa Barat,722,23,333,366,32572,644,21697,10231,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,15.99,721.24,0.51,14.26,1.98%,66.61%,1.14,1.44
10/22/2020,ID-JT,Jawa Tengah,512,11,366,135,30732,1647,25020,4065,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,14.08,845.12,0.30,45.29,5.36%,81.41%,1.37,0.85
10/22/2020,ID-JI,Jawa Timur,268,13,346,-91,50069,3604,44057,2408,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.62,1236.91,0.32,89.03,7.20%,87.99%,0.82,0.54
10/22/2020,ID-KB,Kalimantan Barat,46,0,12,34,1497,10,1267,220,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,8.48,276.06,0.00,1.84,0.67%,84.64%,,1.00
10/22/2020,ID-KS,Kalimantan Selatan,28,3,42,-17,11539,463,10197,879,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,6.96,2868.22,0.75,115.09,4.01%,88.37%,1.47,1.00
10/22/2020,ID-KT,Kalimantan Tengah,0,0,0,0,4162,145,3582,435,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,1619.27,0.00,56.41,3.48%,86.06%,0.00,1.00
10/22/2020,ID-KI,Kalimantan Timur,259,8,185,66,12479,455,9290,2734,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,72.91,3513.04,2.25,128.09,3.65%,74.45%,1.42,1.33
10/22/2020,ID-KU,Kalimantan Utara,17,0,5,12,752,7,633,112,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,26.22,1159.77,0.00,10.80,0.93%,84.18%,0.85,0.00
10/22/2020,ID-BB,Kepulauan Bangka Belitung,6,0,7,-1,544,7,468,69,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,4.35,394.27,0.00,5.07,1.29%,86.03%,0.40,1.00
10/22/2020,ID-KR,Kepulauan Riau,0,0,0,0,3012,75,2348,589,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,1561.11,0.00,38.87,2.49%,77.95%,0.00,0.00
10/22/2020,ID-LA,Lampung,40,2,23,15,1460,57,958,445,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,4.40,160.52,0.22,6.27,3.90%,65.62%,0.91,2.00
10/22/2020,ID-MA,Maluku,0,0,0,0,3624,44,2837,743,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,1962.00,0.00,23.82,1.21%,78.28%,0.00,0.00
10/22/2020,ID-MU,Maluku Utara,28,0,0,28,2180,74,1928,178,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,21.41,1666.92,0.00,56.58,3.39%,88.44%,2.80,1.00
10/22/2020,ID-NB,Nusa Tenggara Barat,25,1,42,-18,3810,215,3083,512,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.74,722.93,0.19,40.80,5.64%,80.92%,0.78,1.00
10/22/2020,ID-NT,Nusa Tenggara Timur,10,0,6,4,615,7,422,186,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.85,113.65,0.00,1.29,1.14%,68.62%,0.77,1.00
10/22/2020,ID-PA,Papua,95,0,0,95,8463,119,4551,3793,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,21.89,1949.84,0.00,27.42,1.41%,53.78%,,1.00
10/22/2020,ID-PB,Papua Barat,73,0,16,57,3761,57,2709,995,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,64.00,3297.10,0.00,49.97,1.52%,72.03%,2.09,0.00
10/22/2020,ID-RI,Riau,282,6,172,104,12605,286,8617,3702,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,46.43,2075.20,0.99,47.09,2.27%,68.36%,0.90,0.67
10/22/2020,ID-SR,Sulawesi Barat,0,0,8,-8,971,12,742,217,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,622.44,0.00,7.69,1.24%,76.42%,0.00,1.00
10/22/2020,ID-SN,Sulawesi Selatan,73,0,101,-28,17719,445,15390,1884,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,7.74,1879.62,0.00,47.21,2.51%,86.86%,0.64,1.00
10/22/2020,ID-ST,Sulawesi Tengah,13,0,15,-2,775,30,504,241,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,4.40,262.22,0.00,10.15,3.87%,65.03%,0.36,0.00
10/22/2020,ID-SG,Sulawesi Tenggara,90,2,100,-12,4471,75,3079,1317,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,34.15,1696.48,0.76,28.46,1.68%,68.87%,1.13,
10/22/2020,ID-SA,Sulawesi Utara,13,2,26,-15,5088,194,4286,608,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,4.92,1925.90,0.76,73.43,3.81%,84.24%,0.48,1.00
10/22/2020,ID-SB,Sumatera Barat,222,3,114,105,11874,223,6550,5101,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,40.22,2151.38,0.54,40.40,1.88%,55.16%,0.80,0.43
10/22/2020,ID-SS,Sumatera Selatan,34,1,80,-47,7362,399,5617,1346,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.14,895.89,0.12,48.55,5.42%,76.30%,0.34,0.33
10/22/2020,ID-SU,Sumatera Utara,83,3,84,-4,12295,513,9978,1804,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.58,826.56,0.20,34.49,4.17%,81.15%,0.95,1.00
10/23/2020,ID-AC,Aceh,90,4,3,83,7037,256,4990,1791,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,17.15,1341.08,0.76,48.79,3.64%,70.91%,0.88,1.33
10/23/2020,ID-BA,Bali,78,6,77,-5,11203,361,10054,788,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,18.50,2657.15,1.42,85.62,3.22%,89.74%,0.94,3.00
10/23/2020,ID-BT,Banten,145,4,75,66,8467,248,6442,1777,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,13.52,789.66,0.37,23.13,2.93%,76.08%,0.66,1.00
10/23/2020,ID-BE,Bengkulu,33,0,13,20,961,46,760,155,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,16.50,480.61,0.00,23.01,4.79%,79.08%,3.00,0.00
10/23/2020,ID-JK,DKI Jakarta,952,21,1093,-162,99159,2140,84575,12444,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,87.77,9142.33,1.94,197.31,2.16%,85.29%,0.96,1.31
10/23/2020,ID-YO,Daerah Istimewa Yogyakarta,28,0,25,3,3462,88,2802,572,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,7.71,953.45,0.00,24.24,2.54%,80.94%,0.62,1.00
10/23/2020,ID-GO,Gorontalo,0,0,0,0,2975,80,2814,81,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,2519.80,0.00,67.76,2.69%,94.59%,0.00,1.00
10/23/2020,IDN,Indonesia,4369,118,4094,157,381910,13077,305100,63733,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.48,1440.16,0.44,49.31,3.42%,79.89%,0.99,1.16
10/23/2020,ID-JA,Jambi,24,0,6,18,1092,21,426,645,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,6.87,312.59,0.00,6.01,1.92%,39.01%,1.26,1.00
10/23/2020,ID-JB,Jawa Barat,513,11,318,184,33085,655,22015,10415,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,11.36,732.60,0.24,14.50,1.98%,66.54%,0.71,0.48
10/23/2020,ID-JT,Jawa Tengah,570,14,465,91,31302,1661,25485,4156,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,15.67,860.79,0.38,45.68,5.31%,81.42%,1.11,1.27
10/23/2020,ID-JI,Jawa Timur,295,11,342,-58,50364,3615,44399,2350,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.29,1244.20,0.27,89.31,7.18%,88.16%,1.10,0.85
10/23/2020,ID-KB,Kalimantan Barat,31,0,15,16,1528,10,1282,236,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,5.72,281.77,0.00,1.84,0.65%,83.90%,0.67,1.00
10/23/2020,ID-KS,Kalimantan Selatan,48,3,80,-35,11587,466,10277,844,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,11.93,2880.15,0.75,115.83,4.02%,88.69%,1.71,1.00
10/23/2020,ID-KT,Kalimantan Tengah,51,2,55,-6,4213,147,3637,429,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,19.84,1639.12,0.78,57.19,3.49%,86.33%,,
10/23/2020,ID-KI,Kalimantan Timur,223,2,236,-15,12702,457,9526,2719,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,62.78,3575.82,0.56,128.65,3.60%,75.00%,0.86,0.25
10/23/2020,ID-KU,Kalimantan Utara,9,0,12,-3,761,7,645,109,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,13.88,1173.65,0.00,10.80,0.92%,84.76%,0.53,1.00
10/23/2020,ID-BB,Kepulauan Bangka Belitung,0,0,3,-3,544,7,471,66,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,394.27,0.00,5.07,1.29%,86.58%,0.00,1.00
10/23/2020,ID-KR,Kepulauan Riau,114,7,26,81,3126,82,2374,670,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,59.09,1620.19,3.63,42.50,2.62%,75.94%,,
10/23/2020,ID-LA,Lampung,62,2,4,56,1522,59,962,501,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,6.82,167.33,0.22,6.49,3.88%,63.21%,1.55,1.00
10/23/2020,ID-MA,Maluku,26,0,49,-23,3650,44,2886,720,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,14.08,1976.07,0.00,23.82,1.21%,79.07%,,1.00
10/23/2020,ID-MU,Maluku Utara,7,0,0,7,2187,74,1928,185,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,5.35,1672.27,0.00,56.58,3.38%,88.16%,0.25,1.00
10/23/2020,ID-NB,Nusa Tenggara Barat,20,1,27,-8,3830,216,3110,504,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.79,726.72,0.19,40.98,5.64%,81.20%,0.80,1.00
10/23/2020,ID-NT,Nusa Tenggara Timur,19,0,12,7,634,7,434,193,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,3.51,117.16,0.00,1.29,1.10%,68.45%,1.90,1.00
10/23/2020,ID-PA,Papua,49,0,0,49,8512,119,4551,3842,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,11.29,1961.13,0.00,27.42,1.40%,53.47%,0.52,1.00
10/23/2020,ID-PB,Papua Barat,97,2,38,57,3858,59,2747,1052,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,85.04,3382.13,1.75,51.72,1.53%,71.20%,1.33,
10/23/2020,ID-RI,Riau,275,6,254,15,12880,292,8871,3717,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,45.27,2120.48,0.99,48.07,2.27%,68.87%,0.98,1.00
10/23/2020,ID-SR,Sulawesi Barat,0,0,2,-2,971,12,744,215,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,622.44,0.00,7.69,1.24%,76.62%,1.00,1.00
10/23/2020,ID-SN,Sulawesi Selatan,60,2,87,-29,17779,447,15477,1855,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,6.36,1885.99,0.21,47.42,2.51%,87.05%,0.82,
10/23/2020,ID-ST,Sulawesi Tengah,12,1,18,-7,787,31,522,234,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,4.06,266.28,0.34,10.49,3.94%,66.33%,0.92,
10/23/2020,ID-SG,Sulawesi Tenggara,77,1,75,1,4548,76,3154,1318,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,29.22,1725.69,0.38,28.84,1.67%,69.35%,0.86,0.50
10/23/2020,ID-SA,Sulawesi Utara,45,0,28,17,5133,194,4314,625,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,17.03,1942.93,0.00,73.43,3.78%,84.04%,3.46,0.00
10/23/2020,ID-SB,Sumatera Barat,257,7,523,-273,12131,230,7073,4828,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,46.56,2197.95,1.27,41.67,1.90%,58.31%,1.16,2.33
10/23/2020,ID-SS,Sumatera Selatan,73,8,62,3,7435,407,5679,1349,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.88,904.77,0.97,49.53,5.47%,76.38%,2.15,8.00
10/23/2020,ID-SU,Sumatera Utara,91,2,72,17,12386,515,10050,1821,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,6.12,832.68,0.13,34.62,4.16%,81.14%,1.10,0.67
10/24/2020,ID-AC,Aceh,88,5,0,83,7125,261,4990,1874,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,16.77,1357.85,0.95,49.74,3.66%,70.04%,0.98,1.25
10/24/2020,ID-BA,Bali,76,10,89,-23,11279,371,10143,765,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,18.03,2675.18,2.37,87.99,3.29%,89.93%,0.97,1.67
10/24/2020,ID-BT,Banten,102,2,135,-35,8569,250,6577,1742,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,9.51,799.17,0.19,23.32,2.92%,76.75%,0.70,0.50
10/24/2020,ID-BE,Bengkulu,8,1,0,7,969,47,760,162,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,4.00,484.61,0.50,23.51,4.85%,78.43%,0.24,
10/24/2020,ID-JK,DKI Jakarta,1062,20,1157,-115,100221,2160,85732,12329,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,97.91,9240.24,1.84,199.15,2.16%,85.54%,1.12,0.95
10/24/2020,ID-YO,Daerah Istimewa Yogyakarta,44,0,36,8,3506,88,2838,580,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,12.12,965.57,0.00,24.24,2.51%,80.95%,1.57,1.00
10/24/2020,ID-GO,Gorontalo,7,0,2,5,2982,80,2816,86,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,5.93,2525.73,0.00,67.76,2.68%,94.43%,,1.00
10/24/2020,IDN,Indonesia,4070,128,4119,-177,385980,13205,309219,63556,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.35,1455.51,0.48,49.80,3.42%,80.11%,0.93,1.08
